province,region,hashtag_query,video_id,title,channel_title,published_at,views,likes,comments,url
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,IZ5EUfr_qh0,Xổ số Thừa Thiên Huế ngày 14 tháng 12 - XSTTH 14/12 - XSHUE - KQXSHUE - Xổ số Huế hôm nay,Xổ Số Hôm Nay - Website Xosothantai. mobi,2025-12-14T10:27:04Z,1003,0,0,https://www.youtube.com/watch?v=IZ5EUfr_qh0
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,g-gI_zQyIAI,"Xổ Số Minh Ngọc, Trực Tiếp Xổ Số Ngày 15/12/2025: KQXS Miền Nam XSMN, Miền Trung XSMT, Miền Bắc XSMB",Xổ Số Minh Ngọc - XoSoMinhNgoc.net.vn,2025-12-15T14:15:22Z,501406,614,0,https://www.youtube.com/watch?v=g-gI_zQyIAI
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,98QLRHziS94,Xổ số Thừa Thiên Huế ngày 1 tháng 12 | XSTTH - KQXSTTH - XSTTH | Xổ số kiến thiết Huế hôm nay,Xổ Số Kiến Thiết - Rikkill YS,2025-12-01T10:28:08Z,5845,9,0,https://www.youtube.com/watch?v=98QLRHziS94
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,ZZDXEFI1CTQ,Xổ số Thừa Thiên Huế thứ 2 - XS Huế ngày 15 tháng 12 - XSTTH - Xổ số kiên thiết Thừa Thiên Huế,Người Đưa Tin,2025-12-15T10:27:33Z,73,0,0,https://www.youtube.com/watch?v=ZZDXEFI1CTQ
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,GpVe8XHxNfs,"Trực tiếp cảnh tượng ngập lụt ở Huế lúc này, người dân sơ tán khẩn",Báo Hà Tĩnh,2025-11-17T09:28:28Z,39895,1088,1,https://www.youtube.com/watch?v=GpVe8XHxNfs
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,YMy8HU2ui54,Xổ số Thừa Thiên Huế ngày 7 tháng 12 - XSTTH - SXTTH - XSHUE - Kết quả xổ số kiến thiết Huế hôm nay,AZ24. VN - Xổ số trực tiếp,2025-12-07T10:34:35Z,366,0,0,https://www.youtube.com/watch?v=YMy8HU2ui54
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,MO6Cao-Ro1U,🔴Trực tiếp lũ lụt Huế hôm nay mới nhất nhiều nơi đang ngập sâu,Huế hôm nay,2025-11-17T04:07:24Z,17009,404,24,https://www.youtube.com/watch?v=MO6Cao-Ro1U
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,VMwRExOjiGw,Xổ số Huế ngày 8 tháng 12 - XSTTH 8/12 - XSTTH - KQXSTTH | Xổ số kiến thiết Thừa Thiên Huế hôm nay,Xổ Số Kiến Thiết - Rikkill YS,2025-12-08T10:37:10Z,686,1,0,https://www.youtube.com/watch?v=VMwRExOjiGw
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,sgjJQ4Oeebc,Xổ số Thừa Thiên Huế ngày 14 tháng 12 - XSTTH - XSHUE - SXTTH - Xổ số kiến thiết Huế hôm nay,Người Đưa Tin,2025-12-14T11:02:55Z,3250,8,0,https://www.youtube.com/watch?v=sgjJQ4Oeebc
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,v6oqhMjg4gw,Xổ số Thừa Thiên Huế ngày 15 tháng 12 | XSTTH - KQXSTTH - XSTTH | Xổ số kiến thiết Huế #xstth,Xổ Số Ba Miền - TKMB. mobi,2025-12-15T10:31:37Z,809,0,0,https://www.youtube.com/watch?v=v6oqhMjg4gw
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,nmV65k1BEz4,Xổ số Huế ngày 7 tháng 12 - XSTTH 7/12 - XSTTH - KQXSTTH | Xổ số kiến thiết Thừa Thiên Huế hôm nay,Xổ Số Kiến Thiết - Rikkill YS,2025-12-07T10:38:07Z,3369,3,0,https://www.youtube.com/watch?v=nmV65k1BEz4
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,dceTT0eWPSo,Xổ số Huế ngày 7 tháng 12 | XSTTH - KQXSTTH - SXTTH | Xổ số kiến thiết Thừa Thiên Huế hôm nay,Xổ Số Kiến Thiết - Rikkill YS,2025-12-07T10:27:08Z,827,0,0,https://www.youtube.com/watch?v=dceTT0eWPSo
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,zGgoWOuwNMc,Xổ số Thừa Thiên Huế ngày 24 tháng 11 | XSTTH - KQXSTTH - XSTTH | Xổ số kiến thiết Huế hôm nay,Xổ Số Kiến Thiết - Rikkill YS,2025-11-24T10:28:25Z,6461,8,0,https://www.youtube.com/watch?v=zGgoWOuwNMc
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,pAZzmuavIxE,"Lũ dâng cao nhấn chìm chợ ở Huế tới nóc, đường sá biến mất, người dân phải đi ghe",Tiền Phong TV,2025-11-17T08:32:19Z,68397,615,17,https://www.youtube.com/watch?v=pAZzmuavIxE
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,yX9-rh6pp9Y,Xổ số Thừa Thiên Huế ngày 8 tháng 12 - XSTTH - KQXSTTH - SXTTH - Xổ số kiến thiết Huế hôm nay,AZ24. VN - Xổ số trực tiếp,2025-12-08T10:25:52Z,2518,6,0,https://www.youtube.com/watch?v=yX9-rh6pp9Y
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,G0wmKmjBXaI,Quay thử xổ số Thừa Thiên Huế ngày 14/12/2025 - Quay thử xổ số kiến thiết Thừa Thiên Huế - Xổ số TTH,Người Đưa Tin,2025-12-13T13:00:26Z,186,4,0,https://www.youtube.com/watch?v=G0wmKmjBXaI
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,kgQsL9KRHLw,Xổ số Thừa Thiên Huế ngày 17 tháng 11 | XSTTH - KQXSTTH - XSTTH | Xổ số kiến thiết Huế hôm nay,Xổ Số Kiến Thiết - Rikkill YS,2025-11-17T10:25:29Z,6056,5,0,https://www.youtube.com/watch?v=kgQsL9KRHLw
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,cmYZf72w6Wc,Xổ số Huế ngày 1 tháng 12 - XSTTH 1/12 - XSTTH - KQXSTTH | Xổ số kiến thiết Thừa Thiên Huế hôm nay,Xổ Số Kiến Thiết - Rikkill YS,2025-12-01T10:40:42Z,526,0,0,https://www.youtube.com/watch?v=cmYZf72w6Wc
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,xtKq-Ap2hGI,Xổ số Thừa Thiên Huế ngày 30 tháng 11 - XSTTH - SXTTH - XSHUE - Kết quả xổ số kiến thiết Huế hôm nay,AZ24. VN - Xổ số trực tiếp,2025-11-30T10:26:55Z,579,0,0,https://www.youtube.com/watch?v=xtKq-Ap2hGI
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,TkEnoHXSWAM,Xổ số Huế ngày 30 tháng 11 - XSTTH 30/11 - XSTTH - KQXSTTH | Xổ số kiến thiết Thừa Thiên Huế hôm nay,Xổ Số Kiến Thiết - Rikkill YS,2025-11-30T10:39:46Z,3392,4,0,https://www.youtube.com/watch?v=TkEnoHXSWAM
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,L6unYcDArmU,Xổ Số Thừa Thiên Huế ngày 8 tháng 12 | XSTTH 8/12 - Xổ số Huế Hôm Nay - XSHUE thứ 2,Xổ Số Hôm Nay - Website Xosothantai. mobi,2025-12-08T10:26:46Z,1510,2,0,https://www.youtube.com/watch?v=L6unYcDArmU
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,h0Zw0S4DlO8,Quay thử xổ số Thừa Thiên Huế ngày 8/12/2025 - Quay thử xổ số kiến thiết Thừa Thiên Huế,Người Đưa Tin,2025-12-07T13:01:22Z,586,6,0,https://www.youtube.com/watch?v=h0Zw0S4DlO8
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,2y5GZ8D1fdo,Xổ số Thừa Thiên Huế ngày 7 tháng 12 - XSTTH 7/12 - XSHUE - KQXSHUE - Xổ số Huế hôm nay,Xổ Số Hôm Nay - Website Xosothantai. mobi,2025-12-07T10:27:07Z,1858,0,0,https://www.youtube.com/watch?v=2y5GZ8D1fdo
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,-V8ZKSPCZ1Y,Quay thử xổ số Thừa Thiên Huế ngày 1/12/2025 - Quay thử xổ số kiến thiết Thừa Thiên Huế,Người Đưa Tin,2025-11-30T13:00:01Z,527,5,0,https://www.youtube.com/watch?v=-V8ZKSPCZ1Y
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,1j6eGOTauH0,Quay thử xổ số Thừa Thiên Huế ngày 7/12/2025 - Quay thử xổ số kiến thiết Thừa Thiên Huế,Người Đưa Tin,2025-12-06T13:00:04Z,350,2,0,https://www.youtube.com/watch?v=1j6eGOTauH0
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,gmIHRtPsPeQ,"Khẩn cấp: Huế bước vào đợt lũ thứ 4 liên tiếp, còi hú cảnh báo vang khắp thành phố",VẤN ĐỀ HÔM NAY,2025-11-17T07:39:03Z,7210,1328,1,https://www.youtube.com/watch?v=gmIHRtPsPeQ
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,xk3USSncP4M,Xổ số Huế ngày 23 tháng 11 - XSTTH 23/11 - XSTTH - KQXSTTH | Xổ số kiến thiết Thừa Thiên Huế hôm nay,Xổ Số Kiến Thiết - Rikkill YS,2025-11-23T10:39:29Z,2254,2,0,https://www.youtube.com/watch?v=xk3USSncP4M
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,KY016IVKtIA,Xổ số Huế ngày 30 tháng 11 | XSTTH - KQXSTTH - SXTTH | Xổ số kiến thiết Thừa Thiên Huế hôm nay,Xổ Số Kiến Thiết - Rikkill YS,2025-11-30T10:28:25Z,729,0,0,https://www.youtube.com/watch?v=KY016IVKtIA
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,cvUWBN-OBYs,Xổ số Thừa Thiên Huế ngày 1 tháng 12 - XSTTH - KQXSTTH - SXTTH - Xổ số kiến thiết Huế hôm nay,AZ24. VN - Xổ số trực tiếp,2025-12-01T10:26:20Z,3484,7,0,https://www.youtube.com/watch?v=cvUWBN-OBYs
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,FmMjEg-qIOs,Xổ số Huế ngày 23 tháng 11 | XSTTH - KQXSTTH - SXTTH | Xổ số kiến thiết Thừa Thiên Huế hôm nay,Xổ Số Kiến Thiết - Rikkill YS,2025-11-23T10:30:27Z,711,2,0,https://www.youtube.com/watch?v=FmMjEg-qIOs
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,NOiUNR83Nts,Xổ Số Thừa Thiên Huế ngày 1 tháng 12 | XSTTH 1/12 - Xổ số Huế Hôm Nay - XSHUE thứ 2,Xổ Số Hôm Nay - Website Xosothantai. mobi,2025-12-01T10:28:36Z,2283,0,0,https://www.youtube.com/watch?v=NOiUNR83Nts
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,RataiLcEkwg,Xổ số Thừa Thiên Huế ngày 24 tháng 11 - XSTTH - KQXSTTH - SXTTH - Xổ số kiến thiết Huế hôm nay,AZ24. VN - Xổ số trực tiếp,2025-11-24T10:27:45Z,2060,1,0,https://www.youtube.com/watch?v=RataiLcEkwg
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,Gw8T9YitVnQ,"Quay Thử Xổ Số Miền Trung | Phú Yên, Thừa Thiên Huế | Ngày 15/12/2025",Sơn Nguyễn V.G,2025-12-14T11:00:06Z,2823,32,0,https://www.youtube.com/watch?v=Gw8T9YitVnQ
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,k9BG4R2UwfU,Xổ Số Thừa Thiên Huế ngày 17 tháng 11 | XSTTH 17/11 - Xổ số Huế Hôm Nay - XSHUE thứ 2,Xổ Số Hôm Nay - Website Xosothantai. mobi,2025-11-17T10:25:05Z,2747,0,0,https://www.youtube.com/watch?v=k9BG4R2UwfU
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,uo0yZMpZtAI,Quay thử XSTTH hôm nay 01/12/2025 - Quay thử xổ số Thừa Thiên Huế -  Quay thử XS Huế,XSMN. MOBI - Quay thử xổ số hôm nay,2025-11-30T12:01:57Z,121,2,0,https://www.youtube.com/watch?v=uo0yZMpZtAI
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,jf0m64H27NA,Xổ Số Thừa Thiên Huế ngày 8 tháng 12 | XSTTH 8/12 #xstth #xsmt,Xổ Số Hôm Nay - Website Xosothantai. mobi,2025-12-08T10:36:35Z,2435,10,0,https://www.youtube.com/watch?v=jf0m64H27NA
Thừa Thiên Huế,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#thuathienhue,DBynSTYTt3o,Lũ lụt Huế 2025 hôm nay 17/11: Nước lũ cuồn cuộn chảy vào Chợ như thác Huế lụt lần thứ tư quá khổ,Hue Review,2025-11-17T07:00:07Z,17909,179,6,https://www.youtube.com/watch?v=DBynSTYTt3o
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,B2XO5Bgvklk,Vụ 2 ôtô rơi xuống “hố tử thần” ở Đà Nẵng: Xuất hiện thêm nhiều vết nứt bất thường,Báo Sức khỏe & Đời sống,2025-12-16T16:00:17Z,784,3,0,https://www.youtube.com/watch?v=B2XO5Bgvklk
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,_287kHO1x7s,Vụ hố tử thần “nuốt chửng” nhiều ô tô ở Đà Nẵng: Mặt đường xuất hiện thêm nhiều vết nứt,Tạp chí VietTimes,2025-12-16T11:11:33Z,984,1,0,https://www.youtube.com/watch?v=_287kHO1x7s
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,HGCVFcuSQgw,Đà Nẵng Có Thêm Cây Cầu Đặc Biệt Mang Dấu Ấn Nhật Bản,HungTV,2025-12-14T09:37:57Z,52845,284,5,https://www.youtube.com/watch?v=HGCVFcuSQgw
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,_CRTbKJXgAo,ĐÀ NẴNG HƯỚNG ĐẾN TOP ĐẦU ĐIỂM ĐẾN CHÂU Á,"Báo và phát thanh, truyền hình Đà Nẵng",2025-12-15T07:27:21Z,1049,1,0,https://www.youtube.com/watch?v=_CRTbKJXgAo
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,qMCRI2JyeO8,"BÁO VÀ PHÁT THANH, TRUYỀN HÌNH ĐÀ NẴNG   CÔNG AN TP ĐÀ NẴNG KÝ KẾT QUY CHẾ PHỐI HỢP","Báo và phát thanh, truyền hình Đà Nẵng",2025-12-17T01:19:53Z,6,1,0,https://www.youtube.com/watch?v=qMCRI2JyeO8
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,iY5ZJXObJXY,🔴 [TRỰC TIẾP] Thời sự Đà Nẵng ngày 16/12 | Tin tức thời sự tổng hợp mới nhất hôm nay,"Báo và phát thanh, truyền hình Đà Nẵng",2025-12-16T16:24:33Z,1328,7,0,https://www.youtube.com/watch?v=iY5ZJXObJXY
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,WgePj5dgi7Y,"Cảnh sát Đà Nẵng khống chế kẻ “ngáo đá” cầm hung khí cố thủ trong nhà, dọa tự kết liễu",Báo Sức khỏe & Đời sống,2025-12-16T08:00:47Z,1223,4,0,https://www.youtube.com/watch?v=WgePj5dgi7Y
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,xPd5evFi_M8,Mỹ Tâm chia sẻ món Ngon ở  Đà Nẵng và có lời Chúc mừng năm mới tới khán giả mọi miền của Tổ quốc.,VICTORY,2025-12-16T01:44:29Z,1253,5,0,https://www.youtube.com/watch?v=xPd5evFi_M8
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,ZvyE1_v-KMA,BÍ THƯ THÀNH ỦY TIẾP TỔNG LÃNH SỰ LÀO TẠI ĐÀ NẴNG,"Báo và phát thanh, truyền hình Đà Nẵng",2025-12-16T01:24:03Z,3541,16,0,https://www.youtube.com/watch?v=ZvyE1_v-KMA
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,yDVdhmZC_-E,ĐÀ NẴNG BẮT GIỮ ĐỐI TƯỢNG TRUY NÃ ĐẶC BIỆT NGUY HIỂM,"Báo và phát thanh, truyền hình Đà Nẵng",2025-12-16T07:37:10Z,1044,4,0,https://www.youtube.com/watch?v=yDVdhmZC_-E
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,422fT_bEXNw,Đề nghị phạt tù đối với các cựu Phó Chánh án Tòa án nhân dân cấp cao tại Đà Nẵng,Báo Sài Gòn Giải Phóng ,2025-12-16T12:00:17Z,115,0,0,https://www.youtube.com/watch?v=422fT_bEXNw
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,QlDJbSonsLs,ĐẠI HỌC ĐÀ NẴNG VÀ THÀNH PHỐ MIMASAKA NHẬT BẢN HỢP TÁC TRAO ĐỔI NGUỒN NHÂN LỰC,"Báo và phát thanh, truyền hình Đà Nẵng",2025-12-17T01:20:00Z,4,0,0,https://www.youtube.com/watch?v=QlDJbSonsLs
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,jqyvuoqYxoA,"Đêm Mùa Đông Ở Biển Mỹ Khê Đà Nẵng Mang Vẻ Đẹp Thanh Bình, Lãng Mạn và Yên Ả",Truyện Kiều Vlog,2025-12-15T01:59:13Z,938,33,0,https://www.youtube.com/watch?v=jqyvuoqYxoA
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,pyVdNqAmleI,ĐÀ NẴNG ĐƯỢC VINH DANH THÀNH PHỐ THÔNG MINH VIỆT NAM 2025,"Báo và phát thanh, truyền hình Đà Nẵng",2025-12-07T01:58:00Z,144,2,0,https://www.youtube.com/watch?v=pyVdNqAmleI
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,WSX0PKJOB54,Công an Đà Nẵng triệt xóa đường dây lừa đảo kinh doanh đa cấp chiếm đoạt hàng nghìn tỷ đồng,"Báo và phát thanh, truyền hình Đà Nẵng",2025-12-16T11:15:52Z,3277,16,0,https://www.youtube.com/watch?v=WSX0PKJOB54
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,9ArFWhfrRFo,"LÃNH ĐẠO TP  ĐÀ NẴNG THĂM, CHÚC MỪNG BỘ TƯ LỆNH QUÂN KHU 5","Báo và phát thanh, truyền hình Đà Nẵng",2025-12-15T07:27:13Z,1918,3,0,https://www.youtube.com/watch?v=9ArFWhfrRFo
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,gfPgbTQvOpo,Xét xử vụ nhận hối lộ ở Tòa án cấp cao tại Đà Nẵng - VNAMedia,VNAMEDIA - TRUNG TÂM NỘI DUNG SỐ VÀ TRUYỀN THÔNG,2025-12-15T12:20:01Z,527,1,0,https://www.youtube.com/watch?v=gfPgbTQvOpo
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,rnxKQO17kUU,"Sau tiếng nổ lớn gần khu chợ ở Đà Nẵng: Dân hoảng loạn tháo chạy, có người trên mặt dính máu",Báo Sức khỏe & Đời sống,2025-12-04T10:26:11Z,7010,25,0,https://www.youtube.com/watch?v=rnxKQO17kUU
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,iRaWZvRKfLw,Phố Đêm An Thượng - Phố Du Lịch Đà Nẵng Về Đêm,Truyện Kiều Vlog,2025-12-14T01:57:21Z,462,13,4,https://www.youtube.com/watch?v=iRaWZvRKfLw
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,WU-vxOEIAPY,Đà Nẵng: Hỗ trợ khẩn cấp cho hơn 600 người dân bị ảnh hưởng bởi thiên tai,"Báo và phát thanh, truyền hình Đà Nẵng",2025-12-11T10:40:00Z,29930,68,0,https://www.youtube.com/watch?v=WU-vxOEIAPY
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,H8-X_Vzg1ng,"Từ Quảng Trị đến Đà Nẵng có mưa, cục bộ có nơi mưa rất to",Báo Sài Gòn Giải Phóng ,2025-12-14T02:33:21Z,13545,26,0,https://www.youtube.com/watch?v=H8-X_Vzg1ng
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,venXMiqozCA,"Nguyên nhân ""Hố tử thần"" xuất hiện ở Đà Nẵng | THDT",Truyền Hình Đồng Tháp,2025-12-04T06:34:35Z,765,9,0,https://www.youtube.com/watch?v=venXMiqozCA
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,ijDfqkR3JnY,"Khẩn cấp: Nứt đồi, lún sâu 1,5m ở Đà Nẵng báo động tình huống nguy hiểm",Báo Pháp luật Việt Nam,2025-12-16T10:28:38Z,4037,251,1,https://www.youtube.com/watch?v=ijDfqkR3JnY
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,6bLWM7AMIRw,ĐỀ NGHỊ MỨC ÁN TRONG VỤ TAND CẤP CAO TẠI ĐÀ NẴNG,Truyền hình An Giang 1,2025-12-17T02:21:16Z,375,4,0,https://www.youtube.com/watch?v=6bLWM7AMIRw
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,wG5m-wCAlFU,“Hố tử thần” xuất hiện bên dự án khu đô thị Capital Square ở Đà Nẵng,Vietnam Plus,2025-12-03T09:20:55Z,13592,597,0,https://www.youtube.com/watch?v=wG5m-wCAlFU
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,N-aPr0Rb598,Cận cảnh hố tử thần “nuốt” ô tô trên đường phố trung tâm Đà Nẵng,Báo Thanh Niên,2025-12-03T11:45:06Z,35200,89,0,https://www.youtube.com/watch?v=N-aPr0Rb598
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,zV_r4oDP2Vs,Tàu đổ bộ Mỹ mang Tiêm Kích F-35B thăm Đà Nẵng #tintuc #quansu #vietnam,Điểm Tin New24h,2025-12-11T04:30:45Z,213098,903,25,https://www.youtube.com/watch?v=zV_r4oDP2Vs
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,Ho96o9AXt1s,"Xuất hiện ""hố tử thần"" giữa trung tâm thành phố Đà Nẵng - VNAMedia",VNAMEDIA - TRUNG TÂM NỘI DUNG SỐ VÀ TRUYỀN THÔNG,2025-12-03T14:17:05Z,1535,3,1,https://www.youtube.com/watch?v=Ho96o9AXt1s
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,Ri8EbxUULp0,"Video 30 giây lốc xoáy, cả làng ở Đà Nẵng hoảng loạn: Nhà cửa bị xé nát, la liệt người bị thương",Tiền Phong TV,2025-11-17T22:00:34Z,44851,434,5,https://www.youtube.com/watch?v=Ri8EbxUULp0
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,s9XnLpNFyss,Lốc xoáy gây thiệt hại nặng tại Đà Nẵng | VTV24,VTV24,2025-11-17T12:46:58Z,45239,77,0,https://www.youtube.com/watch?v=s9XnLpNFyss
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,HMBEQ4dWzWo,"Lũ lên bất thường, Đà Nẵng khẩn trương cứu tài sản và gia súc trong đêm| VNP",Vietnam Plus,2025-11-18T04:15:01Z,11078,26,1,https://www.youtube.com/watch?v=HMBEQ4dWzWo
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,mYRcV7TFMn8,"Ngày vui hóa bi kịch, cô dâu chú rể cùng 9 người nhà thương vong ở Đà Nẵng",Báo Hà Tĩnh,2025-12-09T09:17:40Z,24618,1992,1,https://www.youtube.com/watch?v=mYRcV7TFMn8
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,EUxNW3KOb4A,Bộ Chỉ huy Quân sự thành phố Đà Nẵng hỗ trợ 200 hộ dân tỉnh Đắk Lắk bị thiệt hại do thiên tai,"Báo và phát thanh, truyền hình Đà Nẵng",2025-12-13T09:13:50Z,52811,111,0,https://www.youtube.com/watch?v=EUxNW3KOb4A
Đà Nẵng,BẮC TRUNG BỘ VÀ DUYÊN HẢI MIỀN TRUNG,#danang,ygHSvDUW9KU,Vụ quả đồi đổ sập giữa trời nắng ở Đà Nẵng: Kết quả tìm kiếm 2 người mất tích,Báo Hà Tĩnh,2025-12-03T04:27:18Z,2964,102,1,https://www.youtube.com/watch?v=ygHSvDUW9KU
